laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;41;87.8662036813318;96.6622812301962;0;0;-1;-1;-1
1;42;88.3505415241599;98.8418995194851;0;0;-1;-1;-1
1;43;88.6590925888591;100.894655717474;0;0;-1;-1;-1
1;44;89.2513988302768;105.10456054323;0;0;-1;-1;-1
1;45;89.9518049625019;111.327442751623;0;0;-1;-1;-1
1;46;90.7203373800773;118.610961113663;0;0;-1;-1;-1
1;47;91.5490117167252;126.317784882088;0;0;-1;-1;-1
1;48;92.3566253417944;133.760664258295;0;0;-1;-1;-1
1;49;93.119626022087;140.853275964904;0;0;-1;-1;-1
1;50;94.0087499905706;148.846587959909;0;0;-1;-1;-1
1;51;94.8816260007301;156.914927884922;0;0;-1;-1;-1
1;52;95.490454851763;162.709217720256;0;0;-1;-1;-1
1;53;96.348415163507;170.810774278368;0;0;-1;-1;-1
1;54;97.1996130682351;178.251644125248;0;0;-1;-1;-1
1;55;98.0737580697855;185.390739544203;0;0;-1;-1;-1
1;56;99.4108346365944;196.20630943423;0;0;-1;-1;-1
1;57;100.31002640699;203.87206982279;0;0;-1;-1;-1
1;58;100.25583528346;206.320134013992;0;0;-1;-1;-1
1;59;100.03506130789;208.854158076418;0;0;-1;-1;-1
1;60;99.4248280080869;211.20901117234;0;0;-1;-1;-1
1;61;98.3371471058398;213.6811955588;0;0;-1;-1;-1
1;62;96.5777917072672;216.385893059792;0;0;-1;-1;-1
1;63;91.324085639001;223.847118294129;0;0;-1;-1;-1
1;64;86.177744683849;230.116807975904;0;0;-1;-1;-1
1;65;81.3093732719282;235.738070901584;0;0;-1;-1;-1
1;66;76.4914601485206;241.277158410031;0;0;-1;-1;-1
1;67;72.1596076980782;246.405606495269;0;0;-1;-1;-1
1;68;67.1261987921608;252.464016741607;0;0;-1;-1;-1
1;69;62.6232673251118;258.040437060299;0;0;-1;-1;-1
1;70;58.0540327726366;263.789651271885;0;0;-1;-1;-1
1;71;54.359333630545;268.551097729191;0;0;-1;-1;-1
1;72;50.4075377070546;272.013595673318;0;0;-1;-1;-1
1;73;46.5646349817838;273.395877168298;0;0;-1;-1;-1
1;74;41.9335778805285;274.459545538891;0;0;-1;-1;-1
1;75;34.8134763173363;275.632860773648;0;0;-1;-1;-1
1;76;27.3005659150131;276.406900137766;0;0;-1;-1;-1
1;77;19.4970523406448;277.086355784368;0;0;-1;-1;-1
1;78;12.4937878631649;277.64431198395;0;0;-1;-1;-1
1;79;4.72812491793162;278.288163520079;0;0;-1;-1;-1
1;80;-2.33226469325836;279.026151992336;0;0;-1;-1;-1
1;81;-9.64626650591462;279.86497154965;0;0;-1;-1;-1
1;82;-16.3242158489879;280.638681832924;0;0;-1;-1;-1
1;83;-30.9429619119896;282.330264490327;0;0;-1;-1;-1
1;84;-39.0908419488525;283.195588577215;0;0;-1;-1;-1
1;85;-46.0642400117315;283.911337802881;0;0;-1;-1;-1
1;86;-53.7765525196509;284.687392119319;0;0;-1;-1;-1
1;87;-61.2415737323239;285.441609116201;0;0;-1;-1;-1
1;88;-68.2188714932948;286.170267049126;0;0;-1;-1;-1
1;89;-75.3665549154824;286.93495640904;0;0;-1;-1;-1
1;90;-80.2170643975117;287.459849632984;0;0;-1;-1;-1
1;91;-90.1299754187889;288.533293707523;0;0;-1;-1;-1
1;92;-96.7450695984753;289.256465174969;0;0;-1;-1;-1
1;93;-103.883743210678;290.051949591675;0;0;-1;-1;-1
1;94;-111.1967382323;290.904035201745;0;0;-1;-1;-1
1;95;-118.106552309832;291.828184292813;0;0;-1;-1;-1
1;96;-125.029011433013;292.894005940567;0;0;-1;-1;-1
1;97;-129.67477066026;293.301548969806;0;0;-1;-1;-1
1;98;-134.257818862828;293.419656598148;0;0;-1;-1;-1
1;99;-137.589880224452;291.957860835827;0;0;-1;-1;-1
1;100;-139.268041291673;289.35081341819;0;0;-1;-1;-1
1;101;-140.160877796254;286.153019792361;0;0;-1;-1;-1
1;102;-140.835698429207;281.681288651658;0;0;-1;-1;-1
1;103;-141.208918213591;277.015434449751;0;0;-1;-1;-1
1;104;-141.436620827845;273.082016392123;0;0;-1;-1;-1
1;105;-141.817629441666;266.53264984132;0;0;14;-1;-1
1;106;-142.297385927184;257.73659495218;0;0;-1;-1;-1
1;107;-142.729744079862;250.57787043521;0;0;-1;-1;-1
1;108;-143.18655600573;243.363121739311;0;0;-1;-1;-1
1;109;-143.664931746746;236.25388136996;0;0;-1;-1;-1
1;110;-144.127793319283;229.093919142592;0;0;-1;-1;-1
1;111;-144.56264476547;221.8764048915;0;0;-1;-1;-1
1;112;-144.971832722895;214.897100664755;0;0;15;-1;-1
1;113;-145.371976188856;208.150643573287;0;0;-1;-1;-1
1;114;-145.840462838463;200.403151050527;0;0;-1;-1;-1
1;115;-146.295910606829;193.834538797282;0;0;-1;-1;-1
1;116;-146.778998692005;187.259088120763;0;0;-1;-1;-1
1;117;-147.136843388289;182.78683472526;0;0;-1;-1;-1
1;118;-147.473947855387;178.637113219318;0;1;8;-1;-1
0;7;13.6228404934;-3.4952006677;0;0;-1;-1;-1
0;8;15.0502845874;-3.1720057784;0;0;-1;-1;-1
0;9;16.1006679773;-2.4986830926;0;0;-1;-1;-1
0;10;17.070252645;-1.1789706283;0;0;-1;-1;-1
0;80;-27.1511;280.1238;0;0;-1;-1;-1
0;81;-27.9125543498;281.3768506212;0;0;-1;-1;-1
0;82;-29.1945978102;282.0654138591;0;0;-1;-1;-1
0;87;-86.5756773126;286.2950854145;0;0;-1;-1;-1
0;88;-87.1175227876;287.2034734167;0;0;-1;-1;-1
0;89;-87.8824811053;287.8409386814;0;0;-1;-1;-1
0;90;-88.9821086869;288.3349742616;0;0;-1;-1;-1
