laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;40;350.633886253523;-19.5162460722359;0;0;-1;-1;-1
1;41;355.176466761888;-15.6673432458119;0;0;-1;-1;-1
1;42;357.724289180633;-11.9986965711059;0;0;-1;-1;-1
1;43;361.294830254548;-5.5321272282317;0;0;-1;-1;-1
1;44;362.95635765635;0.589355500146684;0;0;-1;-1;-1
1;45;364.07414452758;7.53191928568958;0;0;-1;-1;-1
1;46;364.020980856304;14.5672511895342;0;0;-1;-1;-1
1;47;362.786716500461;21.6151613444226;0;0;-1;-1;-1
1;48;360.339866079107;28.3960345347097;0;0;-1;-1;-1
1;49;356.87918032831;34.0032109205998;0;0;-1;-1;-1
1;50;352.6712315977;38.4460218824212;0;0;-1;-1;-1
1;51;347.166456269994;42.9937637311576;0;0;-1;-1;-1
1;52;340.835750634403;46.4396749445635;0;0;-1;-1;-1
1;53;333.669790333793;49.2688367487123;0;0;-1;-1;-1
1;54;329.606416061904;50.2758541688213;0;0;-1;-1;-1
1;55;320.44079965165;52.5334921148681;0;0;-1;-1;-1
1;56;313.423806743027;54.0709850405481;0;0;-1;-1;-1
1;57;306.518928176223;55.567874469661;0;0;-1;-1;-1
1;58;299.554492803072;57.0913282314412;0;0;-1;-1;-1
1;59;292.673432198822;58.6195307292884;0;0;-1;-1;-1
1;60;285.648666920616;60.1765099263939;0;0;-1;-1;-1
1;61;278.524708329381;61.7255078959817;0;0;-1;-1;-1
1;62;271.090651410304;63.2733835317042;0;0;-1;-1;-1
1;63;263.962623482925;64.5768905516512;0;0;-1;-1;-1
1;64;256.430948411713;65.8358872774368;0;0;-1;-1;-1
1;65;248.451230644334;66.9992383420124;0;0;-1;-1;-1
1;66;241.667188144942;67.6958970285232;0;0;-1;-1;-1
1;67;234.753447151798;68.1794783689252;0;0;-1;-1;-1
1;68;228.101095336891;68.3106552017294;0;0;-1;-1;-1
1;69;221.166679462378;67.9243703938167;0;0;-1;-1;-1
1;70;213.800486631423;66.737846226875;0;0;-1;-1;-1
1;71;207.547498384395;64.3760646863935;0;0;-1;-1;-1
1;72;202.217331221479;61.1544925778734;0;0;-1;-1;-1
1;73;195.95251581992;56.4574722023489;0;0;-1;-1;-1
1;74;190.730785142009;51.1255224048241;0;0;-1;-1;-1
1;75;185.84959306678;45.819231034396;0;0;-1;-1;-1
1;76;181.035603722558;40.7443237945581;0;0;-1;-1;-1
1;77;176.698640514122;36.3827211709047;0;0;-1;-1;-1
1;78;171.649794786304;31.5034789438285;0;0;-1;-1;-1
1;79;166.245322730613;26.4578979193702;0;0;-1;-1;-1
1;80;160.606828173848;21.3188020000119;0;0;-1;-1;-1
1;81;154.946803782968;16.1752372890838;0;0;-1;-1;-1
1;82;149.067315692037;10.8536033456487;0;0;-1;-1;-1
1;83;143.702354030827;6.00020214263151;0;0;-1;-1;-1
1;84;138.408911123514;1.2414664349191;0;0;-1;-1;-1
1;85;133.325735780766;-3.30745517802949;0;0;-1;-1;-1
1;86;127.726965548458;-8.31765864247751;0;0;-1;-1;-1
1;87;122.105807719535;-13.3734122045567;0;0;-1;-1;-1
1;88;116.392603654231;-18.5161363303208;0;0;-1;-1;-1
1;89;111.320698732324;-23.1365636682133;0;0;-1;-1;-1
1;90;105.035968746904;-28.8667294728673;0;0;-1;-1;-1
1;91;101.03574945409;-32.4941669746803;0;0;-1;-1;-1
1;92;98.5136041568429;-34.7734549374062;0;0;-1;-1;-1
1;93;97.297698961166;-35.869597184358;0;0;-1;-1;-1
1;94;92.9889478591391;-39.7539214983579;0;0;-1;-1;-1
1;95;87.6990225951145;-44.5280227307923;0;0;-1;-1;-1
1;96;82.4271502381709;-49.2625599825527;0;1;0;-1;-1
0;26;286.4170057509;-49.2202469563;0;0;-1;-1;-1
0;27;288.663951268;-49.9055410297;0;0;-1;-1;-1
0;28;291.404545812;-50.0471664357;0;0;-1;-1;-1
